vase_color,random_task_rt,rel,flower_color,random_task_success,language,confidance_answer,sub,prolific_id,confidance_rt,surprised_irrelevant_rt,date_timestamp,surprised_irrelevant_success,date,relevant_rt,relevant_success,exp_phase
deepblue,,flower,green,,English,Memory,434808,67684dd84deabe73a9da9353,1.9812999999523129,,2025-05-05_10h08.45.866,,2025-05-05,0.7831000001430652,1,trial
purple,,flower,red,,English,,434808,67684dd84deabe73a9da9353,,,2025-05-05_10h08.45.866,,2025-05-05,1.515500000000003,1,trial
deepblue,,flower,green,,English,,434808,67684dd84deabe73a9da9353,,,2025-05-05_10h08.45.866,,2025-05-05,1.3820999999045966,1,trial
orange,,flower,yellow,,English,,434808,67684dd84deabe73a9da9353,,,2025-05-05_10h08.45.866,,2025-05-05,1.2489000000953752,1,trial
purple,,flower,red,,English,,434808,67684dd84deabe73a9da9353,,,2025-05-05_10h08.45.866,,2025-05-05,1.5323999998569775,1,trial
deepblue,,flower,yellow,,English,,434808,67684dd84deabe73a9da9353,,,2025-05-05_10h08.45.866,,2025-05-05,1.1322999999523518,1,trial
green,,flower,yellow,,English,,434808,67684dd84deabe73a9da9353,,,2025-05-05_10h08.45.866,,2025-05-05,0.716100000143058,1,trial
green,,flower,yellow,,English,Memory,434808,67684dd84deabe73a9da9353,2.0815000000000055,,2025-05-05_10h08.45.866,,2025-05-05,0.8160000000000309,1,trial
orange,,flower,yellow,,English,,434808,67684dd84deabe73a9da9353,,,2025-05-05_10h08.45.866,,2025-05-05,0.8322000000476919,1,trial
orange,,flower,green,,English,,434808,67684dd84deabe73a9da9353,,,2025-05-05_10h08.45.866,,2025-05-05,1.3648999998569593,1,trial
orange,,flower,green,,English,,434808,67684dd84deabe73a9da9353,,,2025-05-05_10h08.45.866,,2025-05-05,0.9324000000953561,1,trial
orange,,flower,yellow,,English,Memory,434808,67684dd84deabe73a9da9353,2.0490999999046267,,2025-05-05_10h08.45.866,,2025-05-05,1.3160999999046226,1,trial
green,,flower,lightblue,,English,,434808,67684dd84deabe73a9da9353,,,2025-05-05_10h08.45.866,,2025-05-05,1.248400000095387,1,trial
purple,,flower,green,,English,,434808,67684dd84deabe73a9da9353,,,2025-05-05_10h08.45.866,,2025-05-05,1.3988999998569511,1,trial
purple,,flower,lightblue,,English,,434808,67684dd84deabe73a9da9353,,,2025-05-05_10h08.45.866,,2025-05-05,1.2487999999523254,1,trial
green,,vase,lightblue,,English,Guess,434808,67684dd84deabe73a9da9353,9.659599999904628,18.02220000004769,2025-05-05_10h08.45.866,1,2025-05-05,17.803300000190745,1,surprise
deepblue,,vase,yellow,,English,Memory,434808,67684dd84deabe73a9da9353,2.681500000000028,3.43129999995233,2025-05-05_10h08.45.866,1,2025-05-05,3.8302000000476824,0,surprise
green,,vase,red,,English,Memory,434808,67684dd84deabe73a9da9353,3.21430000019069,2.96520000004773,2025-05-05_10h08.45.866,1,2025-05-05,4.129599999904656,0,surprise
purple,,vase,lightblue,,English,Memory,434808,67684dd84deabe73a9da9353,2.7476999998092424,8.511799999952302,2025-05-05_10h08.45.866,0,2025-05-05,9.794499999999971,0,surprise
