conf_mouse.y,vase_color,end_thanks.started,relevent,surprise_irrelavent_mouse.leftButton,mouse_random.time,mouse_random.midButton,confidence_question.stopped,__participant,response_box_trial.stopped,responce_box_train.started,trial_mouse.time,trial_mouse.leftButton,mouse_random.clicked_name,relevant_object,train.started,surprise_loop.ran,surprise_relavent_mouse.clicked_name,response_box_trial.started,surprise_irrelavent_mouse.rightButton,flower_color,trial_mouse.corr,mouse_random.corr,done_read_finish_train.keys,surprise_irrelavent_mouse.y,surprise_irrelavent_mouse.x,language,conf_mouse.midButton,conf_mouse_irrellevant.y,surprise.stopped,response_box_relavent_surprise.stopped,conf_mouse.clicked_name,instructions.started,__session,responce_box_train.stopped,trials.thisIndex,done_read_finish_train.duration,conf_mouse_irrellevant.leftButton,trial_mouse.y,instructions.stopped,surprise_loop.thisIndex,surprise_relavent_mouse.corr,frameRate,conf_mouse_irrellevant.clicked_name,trials.thisTrialN,mouse_random.y,surprise_irrelavent_mouse.clicked_name,surprise_relavent_mouse.rightButton,training.thisN,trial_mouse.rightButton,confidence_question.started,conf_mouse_irrellevant.x,training.thisTrialN,training.ran,surprise_relavent_mouse.time,trial_mouse.midButton,mouse_random.rightButton,trials.ran,conf_mouse_irrellevant.midButton,__datetime,train_mouse.midButton,done_read_finish_train.rt,random_task.started,conf_mouse.leftButton,surprise_loop.thisN,finish_train.stopped,participant,mouse_random.x,train_mouse.time,conf_mouse.x,random_task.stopped,surprise_loop.thisRepN,surprise.started,trials.thisN,pot_duration,confidence_in_irrelavent.stopped,trials.thisRepN,prolific_id,training.thisIndex,wrong_answer_train.started,trial_mouse.x,surprise_loop.thisTrialN,training.thisRepN,psychopyVersion,train_mouse.corr,OS,train_mouse.leftButton,expName,surprise_irrelavent_mouse.midButton,pot_image_file,finish_train.started,conf_mouse_irrellevant.time,surprise_relavent_mouse.x,conf_mouse.rightButton,trial.started,conf_mouse.time,ori,surprise_irrelavent_mouse.time,trial.stopped,response_box_relavent_surprise.started,surprise_relavent_mouse.y,response_box_surprise.stopped,train_mouse.rightButton,surprise_relavent_mouse.midButton,irrelevent_surprise,confidence_in_irrelavent.started,date,train_mouse.clicked_name,response_box_surprise.started,surprise_relavent,trial_mouse.clicked_name,__experimentName,conf_mouse_irrellevant.rightButton,relevent_train,train_mouse.x,surprise_irrelavent_mouse.corr,end_thanks.stopped,train_mouse.y,surprise_relavent_mouse.leftButton,mouse_random.leftButton,train.stopped,wrong_answer_train.stopped
﻿[],deepblue,,poly_3,,[],[],29.6213,804309,29.6209,,[0.5614999999999952],[1],[],vase,,,,29.0591,,green,[1],[],,,,English,[],,,,[],,SESSION,,21,,,[-73],,,,59.88023952,,2,[],,,,[0],29.621,,,,,[0],[],1,,2025-05-05_12h09.22.676,,,29.0589,[],,,804309,[],,[],29.059,,,2,1,,0,5d8cef3c28e183001a335ab0,,,[280],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_deepblue.jpg,,,,[],27.0621,[],270,,29.0589,,,,,,poly_3_surprise,,2025-05-05_12h10.23.553,,,poly_3_surprise_relavent,"[""poly_3"",""poly_3""]",rotating_iia,,poly_3_train,,,,,,[],,
﻿[],orange,,poly_0,,[],[],32.1339,804309,32.1337,,[0.5140999999940448],[1],[],vase,,,,31.6194,,lightblue,[1],[],,,,English,[],,,,[],,SESSION,,34,,,[-99],,,,59.88023952,,3,[],,,,[0],32.1338,,,,,[0],[],1,,2025-05-05_12h09.22.676,,,31.6189,[],,,804309,[],,[],31.6192,,,3,1,,0,5d8cef3c28e183001a335ab0,,,[-291],,,2024.2.4,,Win32,,test3103025,,resources/pots/lightblue_orange.jpg,,,,[],29.6226,[],180,,31.6188,,,,,,poly_0_surprise,,2025-05-05_12h10.23.553,,,poly_2_surprise_relavent,"[""poly_0"",""poly_0""]",rotating_iia,,poly_0_train,,,,,,[],,
﻿[-95],orange,,poly_0,,[],[],35.4501,804309,34.588,,[0.4482000000029842],[1],[],vase,,,,34.1395,,yellow,[1],[],,,,English,[0],,,,"[""Memory"",""Memory""]",,SESSION,,15,,,[-103],,,,59.88023952,,4,[],,,,[0],34.5882,,,,,[0],[],1,,2025-05-05_12h09.22.676,,,34.1387,[1],,,804309,[],,[-130],34.139,,,4,1,,0,5d8cef3c28e183001a335ab0,,,[-287],,,2024.2.4,,Win32,,test3103025,,resources/pots/yellow_orange.jpg,,,,[0],32.1347,[0.8613000000119229],0,,34.1385,,,,,,poly_0_surprise,,2025-05-05_12h10.23.553,,,poly_1_surprise_relavent,"[""poly_0"",""poly_0""]",rotating_iia,,poly_0_train,,,,,,[],,
﻿[],orange,,poly_0,,[],[],37.9261,804309,37.9253,,[0.4472999999970284],[1],[],vase,,,,37.4776,,green,[1],[],,,,English,[],,,,[],,SESSION,,40,,,[-117],,,,59.88023952,,5,[],,,,[0],37.9256,,,,,[0],[],1,,2025-05-05_12h09.22.676,,,37.4773,[],,,804309,[],,[],37.4775,,,5,1,,0,5d8cef3c28e183001a335ab0,,,[-256],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_orange.jpg,,,,[],35.4524,[],315,,37.4772,,,,,,poly_0_surprise,,2025-05-05_12h10.23.553,,,poly_3_surprise_relavent,"[""poly_0"",""poly_0""]",rotating_iia,,poly_0_train,,,,,,[],,
﻿[],deepblue,,poly_3,,[],[],40.3656,804309,40.3653,,[0.4375],[1],[],vase,,,,39.9274,,green,[1],[],,,,English,[],,,,[],,SESSION,,10,,,[-119],,,,59.88023952,,6,[],,,,[0],40.3654,,,,,[0],[],1,,2025-05-05_12h09.22.676,,,39.9266,[],,,804309,[],,[],39.9269,,,6,1,,0,5d8cef3c28e183001a335ab0,,,[284],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_deepblue.jpg,,,,[],37.9279,[],225,,39.9265,,,,,,poly_3_surprise,,2025-05-05_12h10.23.553,,,poly_3_surprise_relavent,"[""poly_3"",""poly_3""]",rotating_iia,,poly_3_train,,,,,,[],,
﻿[-97],green,,poly_1,,[],[],43.3708,804309,42.8465,,[0.48220000000299024],[1],[],vase,,,,42.3639,,red,[1],[],,,,English,[0],,,,"[""Memory"",""Memory""]",,SESSION,,6,,,[-97],,,,59.88023952,,7,[],,,,[0],42.8467,,,,,[0],[],1,,2025-05-05_12h09.22.676,,,42.3632,[1],,,804309,[],,[-77],42.3635,,,7,1,,0,5d8cef3c28e183001a335ab0,,,[-77],,,2024.2.4,,Win32,,test3103025,,resources/pots/red_green.jpg,,,,[0],40.3665,[0.5236000000089405],315,,42.363,,,,,,poly_1_surprise,,2025-05-05_12h10.23.553,,,poly_0_surprise_relavent,"[""poly_1"",""poly_1""]",rotating_iia,,poly_1_train,,,,,,[],,
﻿[],green,,poly_1,,[],[],45.7775,804309,45.7771,,[0.4153000000119249],[1],[],vase,,,,45.3612,,red,[1],[],,,,English,[],,,,[],,SESSION,,20,,,[-97],,,,59.88023952,,8,[],,,,[0],45.7772,,,,,[0],[],1,,2025-05-05_12h09.22.676,,,45.3606,[],,,804309,[],,[],45.3608,,,8,1,,0,5d8cef3c28e183001a335ab0,,,[-77],,,2024.2.4,,Win32,,test3103025,,resources/pots/red_green.jpg,,,,[],43.3727,[],270,,45.3604,,,,,,poly_1_surprise,,2025-05-05_12h10.23.553,,,poly_0_surprise_relavent,"[""poly_1"",""poly_1""]",rotating_iia,,poly_1_train,,,,,,[],,
﻿[],purple,,poly_2,,[],[],48.2664,804309,48.2659,,[0.4899000000059601],[1],[],vase,,,,47.7754,,red,[1],[],,,,English,[],,,,[],,SESSION,,25,,,[-142],,,,59.88023952,,9,[],,,,[0],48.266,,,,,[0],[],1,,2025-05-05_12h09.22.676,,,47.7747,[],,,804309,[],,[],47.7751,,,9,1,,0,5d8cef3c28e183001a335ab0,,,[71],,,2024.2.4,,Win32,,test3103025,,resources/pots/red_purple.jpg,,,,[],45.7793,[],0,,47.7746,,,,,,poly_2_surprise,,2025-05-05_12h10.23.553,,,poly_0_surprise_relavent,"[""poly_2"",""poly_2""]",rotating_iia,,poly_2_train,,,,,,[],,
﻿[],purple,,poly_2,,[],[],50.7146,804309,50.714,,[0.45700000000000784],[1],[],vase,,,,50.2565,,lightblue,[1],[],,,,English,[],,,,[],,SESSION,,36,,,[-142],,,,59.88023952,,10,[],,,,[0],50.7142,,,,,[0],[],1,,2025-05-05_12h09.22.676,,,50.2558,[],,,804309,[],,[],50.2562,,,10,1,,0,5d8cef3c28e183001a335ab0,,,[71],,,2024.2.4,,Win32,,test3103025,,resources/pots/lightblue_purple.jpg,,,,[],48.2682,[],180,,50.2557,,,,,,poly_2_surprise,,2025-05-05_12h10.23.553,,,poly_2_surprise_relavent,"[""poly_2"",""poly_2""]",rotating_iia,,poly_2_train,,,,,,[],,
﻿[],green,,poly_1,,[],[],53.1872,804309,53.1866,,[0.46509999999403817],[1],[],vase,,,,52.7211,,yellow,[1],[],,,,English,[],,,,[],,SESSION,,27,,,[-109],,,,59.88023952,,11,[],,,,[0],53.1868,,,,,[0],[],1,,2025-05-05_12h09.22.676,,,52.7205,[],,,804309,[],,[],52.7207,,,11,1,,0,5d8cef3c28e183001a335ab0,,,[-91],,,2024.2.4,,Win32,,test3103025,,resources/pots/yellow_green.jpg,,,,[],50.7162,[],315,,52.7202,,,,,,poly_1_surprise,,2025-05-05_12h10.23.553,,,poly_1_surprise_relavent,"[""poly_1"",""poly_1""]",rotating_iia,,poly_1_train,,,,,,[],,
﻿[],purple,,poly_2,,[],[],55.6851,804309,55.6847,,[0.4992999999970209],[1],[],vase,,,,55.1849,,green,[1],[],,,,English,[],,,,[],,SESSION,,19,,,[-87],,,,59.88023952,,12,[],,,,[0],55.6848,,,,,[0],[],1,,2025-05-05_12h09.22.676,,,55.1842,[],,,804309,[],,[],55.1844,,,12,1,,0,5d8cef3c28e183001a335ab0,,,[75],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_purple.jpg,,,,[],53.189,[],315,,55.1841,,,,,,poly_2_surprise,,2025-05-05_12h10.23.553,,,poly_3_surprise_relavent,"[""poly_2"",""poly_2""]",rotating_iia,,poly_2_train,,,,,,[],,
﻿[-87],deepblue,,poly_3,,[],[],59.2484,804309,58.181,,[0.4980999999940394],[1],[],vase,,,,57.6824,,green,[1],[],,,,English,[0],,,,"[""Memory"",""Memory""]",,SESSION,,13,,,[-89],,,,59.88023952,,13,[],,,,[0],58.1813,,,,,[0],[],1,,2025-05-05_12h09.22.676,,,57.6818,[1],,,804309,[],,[-97],57.682,,,13,1,,0,5d8cef3c28e183001a335ab0,,,[269],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_deepblue.jpg,,,,[0],55.6867,[1.0663999999910487],315,,57.6817,,,,,,poly_3_surprise,,2025-05-05_12h10.23.553,,,poly_3_surprise_relavent,"[""poly_3"",""poly_3""]",rotating_iia,,poly_3_train,,,,,,[],,
﻿[],orange,,poly_0,,[],[],61.6733,804309,61.6727,,[0.42689999999106476],[1],[],vase,,,,61.2455,,green,[1],[],,,,English,[],,,,[],,SESSION,,35,,,[-92],,,,59.88023952,,14,[],,,,[0],61.673,,,,,[0],[],1,,2025-05-05_12h09.22.676,,,61.2449,[],,,804309,[],,[],61.2451,,,14,1,,0,5d8cef3c28e183001a335ab0,,,[-295],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_orange.jpg,,,,[],59.2507,[],45,,61.2449,,,,,,poly_0_surprise,,2025-05-05_12h10.23.553,,,poly_3_surprise_relavent,"[""poly_0"",""poly_0""]",rotating_iia,,poly_0_train,,,,,,[],,
﻿[],deepblue,,poly_3,,[],[],64.2422,804309,64.2418,,[0.5697000000029817],[1],[],vase,,,,63.6718,,yellow,[1],[],,,,English,[],,,,[],,SESSION,,3,,,[-123],,,,59.88023952,,15,[],,,,[0],64.2419,,,,,[0],[],1,,2025-05-05_12h09.22.676,,,63.6713,[],,,804309,[],,[],63.6714,,,15,1,,0,5d8cef3c28e183001a335ab0,,,[325],,,2024.2.4,,Win32,,test3103025,,resources/pots/yellow_deepblue.jpg,,,,[],61.6749,[],0,,63.6712,,,,,,poly_3_surprise,,2025-05-05_12h10.23.553,,,poly_1_surprise_relavent,"[""poly_3"",""poly_3""]",rotating_iia,,poly_3_train,,,,,,[],,
﻿[],orange,,poly_0,,[],[],66.8737,804309,66.8733,,[0.6374999999999886],[1],[],vase,,,,66.2352,,green,[1],[],,,,English,[],,,,[],,SESSION,,23,,,[-117],,,,59.88023952,,16,[],,,,[0],66.8735,,,,,[0],[],1,,2025-05-05_12h09.22.676,,,66.2346,[],,,804309,[],,[],66.2349,,,16,1,,0,5d8cef3c28e183001a335ab0,,,[-284],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_orange.jpg,,,,[],64.2438,[],0,,66.2345,,,,,,poly_0_surprise,,2025-05-05_12h10.23.553,,,poly_3_surprise_relavent,"[""poly_0"",""poly_0""]",rotating_iia,,poly_0_train,,,,,,[],,
﻿[],deepblue,,poly_3,,[],[],69.8716,804309,69.8711,,[0.9987999999970043],[1],[],vase,,,,68.8718,,yellow,[1],[],,,,English,[],,,,[],,SESSION,,33,,,[-109],,,,59.88023952,,17,[],,,,[0],69.8713,,,,,[0],[],1,,2025-05-05_12h09.22.676,,,68.8713,[],,,804309,[],,[],68.8715,,,17,1,,0,5d8cef3c28e183001a335ab0,,,[297],,,2024.2.4,,Win32,,test3103025,,resources/pots/yellow_deepblue.jpg,,,,[],66.8758,[],315,,68.8712,,,,,,poly_3_surprise,,2025-05-05_12h10.23.553,,,poly_1_surprise_relavent,"[""poly_3"",""poly_3""]",rotating_iia,,poly_3_train,,,,,,[],,
﻿[],purple,,poly_2,,[],[],72.4844,804309,72.4838,,[0.6208999999910816],[1],[],vase,,,,71.8626,,lightblue,[1],[],,,,English,[],,,,[],,SESSION,,14,,,[-69],,,,59.88023952,,18,[],,,,[0],72.4841,,,,,[0],[],1,,2025-05-05_12h09.22.676,,,71.862,[],,,804309,[],,[],71.8622,,,18,1,,0,5d8cef3c28e183001a335ab0,,,[129],,,2024.2.4,,Win32,,test3103025,,resources/pots/lightblue_purple.jpg,,,,[],69.8733,[],270,,71.8618,,,,,,poly_2_surprise,,2025-05-05_12h10.23.553,,,poly_2_surprise_relavent,"[""poly_2"",""poly_2""]",rotating_iia,,poly_2_train,,,,,,[],,
﻿[],purple,,poly_2,,[],[],74.8991,804309,74.8986,,[0.41550000000000864],[1],[],vase,,,,74.4826,,green,[1],[],,,,English,[],,,,[],,SESSION,,12,,,[-69],,,,59.88023952,,19,[],,,,[0],74.8988,,,,,[0],[],1,,2025-05-05_12h09.22.676,,,74.482,[],,,804309,[],,[],74.4822,,,19,1,,0,5d8cef3c28e183001a335ab0,,,[129],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_purple.jpg,,,,[],72.4864,[],270,,74.482,,,,,,poly_2_surprise,,2025-05-05_12h10.23.553,,,poly_3_surprise_relavent,"[""poly_2"",""poly_2""]",rotating_iia,,poly_2_train,,,,,,[],,
﻿[],green,,poly_1,,[],[],77.3623,804309,77.362,,[0.4633999999910543],[1],[],vase,,,,76.8984,,yellow,[1],[],,,,English,[],,,,[],,SESSION,,4,,,[-81],,,,59.88023952,,20,[],,,,[0],77.3621,,,,,[0],[],1,,2025-05-05_12h09.22.676,,,76.8976,[],,,804309,[],,[],76.898,,,20,1,,0,5d8cef3c28e183001a335ab0,,,[-142],,,2024.2.4,,Win32,,test3103025,,resources/pots/yellow_green.jpg,,,,[],74.9008,[],90,,76.8975,,,,,,poly_1_surprise,,2025-05-05_12h10.23.553,,,poly_1_surprise_relavent,"[""poly_1"",""poly_1""]",rotating_iia,,poly_1_train,,,,,,[],,
﻿[-98],purple,,poly_2,,[1.459100000008931],[0],83.8355,804309,82.791,,[0.9044000000059782],[1],"[""num_4"",""num_4""]",vase,,,,81.8862,,green,[1],[1],,,,English,[0],,,,"[""Memory"",""Memory""]",,SESSION,,5,,,[-106],,,,59.88023952,,21,[-106],,,,[0],82.7913,,,,,[0],[0],1,,2025-05-05_12h09.22.676,,,79.3718,[1],,,804309,[84],,[-118],81.8857,,,21,1,,0,5d8cef3c28e183001a335ab0,,,[84],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_purple.jpg,,,,[0],77.3631,[1.0439000000059764],180,,79.3716,,,,,,poly_2_surprise,,2025-05-05_12h10.23.553,,,poly_3_surprise_relavent,"[""poly_2"",""poly_2""]",rotating_iia,,poly_2_train,,,,,,[1],,
﻿[],green,,poly_1,,[],[],86.2714,804309,86.2709,,[0.4321000000089441],[1],[],vase,,,,85.8384,,red,[1],[],,,,English,[],,,,[],,SESSION,,16,,,[-98],,,,59.88023952,,22,[],,,,[0],86.2711,,,,,[0],[],1,,2025-05-05_12h09.22.676,,,85.8379,[],,,804309,[],,[],85.838,,,22,1,,0,5d8cef3c28e183001a335ab0,,,[-118],,,2024.2.4,,Win32,,test3103025,,resources/pots/red_green.jpg,,,,[],83.8378,[],135,,85.8378,,,,,,poly_1_surprise,,2025-05-05_12h10.23.553,,,poly_0_surprise_relavent,"[""poly_1"",""poly_1""]",rotating_iia,,poly_1_train,,,,,,[],,
﻿[],deepblue,,poly_3,,[],[],88.7964,804309,88.7959,,[0.5264999999999986],[1],[],vase,,,,88.2689,,red,[1],[],,,,English,[],,,,[],,SESSION,,41,,,[-115],,,,59.88023952,,23,[],,,,[0],88.796,,,,,[0],[],1,,2025-05-05_12h09.22.676,,,88.2685,[],,,804309,[],,[],88.2686,,,23,1,,0,5d8cef3c28e183001a335ab0,,,[251],,,2024.2.4,,Win32,,test3103025,,resources/pots/red_deepblue.jpg,,,,[],86.2733,[],90,,88.2684,,,,,,poly_3_surprise,,2025-05-05_12h10.23.553,,,poly_0_surprise_relavent,"[""poly_3"",""poly_3""]",rotating_iia,,poly_3_train,,,,,,[],,
﻿[-109],green,,poly_1,,[],[],92.198,804309,91.3324,,[0.5309000000059427],[1],[],vase,,,,90.8009,,yellow,[1],[],,,,English,[0],,,,"[""Memory"",""Memory""]",,SESSION,,24,,,[-109],,,,59.88023952,,24,[],,,,[0],91.3326,,,,,[0],[],1,,2025-05-05_12h09.22.676,,,90.7996,[1],,,804309,[],,[-84],90.8006,,,24,1,,0,5d8cef3c28e183001a335ab0,,,[-84],,,2024.2.4,,Win32,,test3103025,,resources/pots/yellow_green.jpg,,,,[0],88.7982,[0.8649000000059459],135,,90.7995,,,,,,poly_1_surprise,,2025-05-05_12h10.23.553,,,poly_1_surprise_relavent,"[""poly_1"",""poly_1""]",rotating_iia,,poly_1_train,,,,,,[],,
﻿[],green,,poly_1,,[],[],94.5635,804309,94.5628,,[0.36620000000297637],[1],[],vase,,,,94.1963,,red,[1],[],,,,English,[],,,,[],,SESSION,,32,,,[-109],,,,59.88023952,,25,[],,,,[0],94.5631,,,,,[0],[],1,,2025-05-05_12h09.22.676,,,94.1957,[],,,804309,[],,[],94.196,,,25,1,,0,5d8cef3c28e183001a335ab0,,,[-84],,,2024.2.4,,Win32,,test3103025,,resources/pots/red_green.jpg,,,,[],92.1997,[],135,,94.1957,,,,,,poly_1_surprise,,2025-05-05_12h10.23.553,,,poly_0_surprise_relavent,"[""poly_1"",""poly_1""]",rotating_iia,,poly_1_train,,,,,,[],,
﻿[],deepblue,,poly_3,,[],[],96.8939,804309,96.8932,,[0.33220000000298455],[1],[],vase,,,,96.5608,,red,[1],[],,,,English,[],,,,[],,SESSION,,2,,,[-97],,,,59.88023952,,26,[],,,,[0],96.8934,,,,,[0],[],1,,2025-05-05_12h09.22.676,,,96.5605,[],,,804309,[],,[],96.5606,,,26,1,,0,5d8cef3c28e183001a335ab0,,,[289],,,2024.2.4,,Win32,,test3103025,,resources/pots/red_deepblue.jpg,,,,[],94.5654,[],225,,96.5604,,,,,,poly_3_surprise,,2025-05-05_12h10.23.553,,,poly_0_surprise_relavent,"[""poly_3"",""poly_3""]",rotating_iia,,poly_3_train,,,,,,[],,
﻿[-102],purple,,poly_2,,[],[],100.2088,804309,99.2977,,[0.4107000000029757],[1],[],vase,,,,98.8867,,red,[1],[],,,,English,[0],,,,"[""Memory"",""Memory""]",,SESSION,,31,,,[-115],,,,59.88023952,,27,[],,,,[0],99.2978,,,,,[0],[],1,,2025-05-05_12h09.22.676,,,98.8858,[1],,,804309,[],,[-124],98.8863,,,27,1,,0,5d8cef3c28e183001a335ab0,,,[63],,,2024.2.4,,Win32,,test3103025,,resources/pots/red_purple.jpg,,,,[0],96.8955,[0.9109000000059382],315,,98.8857,,,,,,poly_2_surprise,,2025-05-05_12h10.23.553,,,poly_0_surprise_relavent,"[""poly_2"",""poly_2""]",rotating_iia,,poly_2_train,,,,,,[],,
﻿[],deepblue,,poly_3,,[],[],102.6889,804309,102.6883,,[0.4825000000000159],[1],[],vase,,,,102.2056,,red,[1],[],,,,English,[],,,,[],,SESSION,,9,,,[-109],,,,59.88023952,,28,[],,,,[0],102.6886,,,,,[0],[],1,,2025-05-05_12h09.22.676,,,102.2049,[],,,804309,[],,[],102.2051,,,28,1,,0,5d8cef3c28e183001a335ab0,,,[261],,,2024.2.4,,Win32,,test3103025,,resources/pots/red_deepblue.jpg,,,,[],100.2096,[],180,,102.2048,,,,,,poly_3_surprise,,2025-05-05_12h10.23.553,,,poly_0_surprise_relavent,"[""poly_3"",""poly_3""]",rotating_iia,,poly_3_train,,,,,,[],,
﻿[],purple,,poly_2,,[],[],105.1142,804309,105.1138,,[0.4270000000000209],[1],[],vase,,,,104.6863,,lightblue,[1],[],,,,English,[],,,,[],,SESSION,,8,,,[-104],,,,59.88023952,,29,[],,,,[0],105.1139,,,,,[0],[],1,,2025-05-05_12h09.22.676,,,104.6859,[],,,804309,[],,[],104.6861,,,29,1,,0,5d8cef3c28e183001a335ab0,,,[79],,,2024.2.4,,Win32,,test3103025,,resources/pots/lightblue_purple.jpg,,,,[],102.6911,[],270,,104.6858,,,,,,poly_2_surprise,,2025-05-05_12h10.23.553,,,poly_2_surprise_relavent,"[""poly_2"",""poly_2""]",rotating_iia,,poly_2_train,,,,,,[],,
﻿[],green,,poly_1,,[],[],108.75,804309,108.7493,,[1.6329999999999814],[1],[],vase,,,,107.1161,,lightblue,[1],[],,,,English,[],,,,[],,SESSION,,39,,,[-112],,,,59.88023952,,30,[],,,,[0],108.7494,,,,,[0],[],1,,2025-05-05_12h09.22.676,,,107.1159,[],,,804309,[],,[],107.1159,,,30,1,,0,5d8cef3c28e183001a335ab0,,,[-120],,,2024.2.4,,Win32,,test3103025,,resources/pots/lightblue_green.jpg,,,,[],105.116,[],270,,107.1158,,,,,,poly_1_surprise,,2025-05-05_12h10.23.553,,,poly_2_surprise_relavent,"[""poly_1"",""poly_1""]",rotating_iia,,poly_1_train,,,,,,[],,
﻿[],deepblue,,poly_3,,[],[],111.3468,804309,111.3462,,[0.5985000000000014],[1],[],vase,,,,110.7473,,yellow,[1],[],,,,English,[],,,,[],,SESSION,,17,,,[-99],,,,59.88023952,,31,[],,,,[0],111.3464,,,,,[0],[],1,,2025-05-05_12h09.22.676,,,110.7468,[],,,804309,[],,[],110.7469,,,31,1,,0,5d8cef3c28e183001a335ab0,,,[278],,,2024.2.4,,Win32,,test3103025,,resources/pots/yellow_deepblue.jpg,,,,[],108.7519,[],180,,110.7467,,,,,,poly_3_surprise,,2025-05-05_12h10.23.553,,,poly_1_surprise_relavent,"[""poly_3"",""poly_3""]",rotating_iia,,poly_3_train,,,,,,[],,
﻿[],green,,poly_1,,[],[],113.8612,804309,113.8607,,[0.5162999999970168],[1],[],vase,,,,113.344,,lightblue,[1],[],,,,English,[],,,,[],,SESSION,,18,,,[-88],,,,59.88023952,,32,[],,,,[0],113.8608,,,,,[0],[],1,,2025-05-05_12h09.22.676,,,113.3435,[],,,804309,[],,[],113.3437,,,32,1,,0,5d8cef3c28e183001a335ab0,,,[-104],,,2024.2.4,,Win32,,test3103025,,resources/pots/lightblue_green.jpg,,,,[],111.3484,[],0,,113.3434,,,,,,poly_1_surprise,,2025-05-05_12h10.23.553,,,poly_2_surprise_relavent,"[""poly_1"",""poly_1""]",rotating_iia,,poly_1_train,,,,,,[],,
﻿[],deepblue,,poly_3,,[],[],116.2872,804309,116.2867,,[0.42759999999404386],[1],[],vase,,,,115.8589,,yellow,[1],[],,,,English,[],,,,[],,SESSION,,29,,,[-69],,,,59.88023952,,33,[],,,,[0],116.2869,,,,,[0],[],1,,2025-05-05_12h09.22.676,,,115.8583,[],,,804309,[],,[],115.8584,,,33,1,,0,5d8cef3c28e183001a335ab0,,,[252],,,2024.2.4,,Win32,,test3103025,,resources/pots/yellow_deepblue.jpg,,,,[],113.863,[],135,,115.8582,,,,,,poly_3_surprise,,2025-05-05_12h10.23.553,,,poly_1_surprise_relavent,"[""poly_3"",""poly_3""]",rotating_iia,,poly_3_train,,,,,,[],,
﻿[-88],purple,,poly_2,,[],[],119.6001,804309,118.6834,,[0.39890000000596615],[1],[],vase,,,,118.2841,,red,[1],[],,,,English,[0],,,,"[""Memory"",""Memory""]",,SESSION,,28,,,[-98],,,,59.88023952,,34,[],,,,[0],118.6835,,,,,[0],[],1,,2025-05-05_12h09.22.676,,,118.2834,[1],,,804309,[],,[-123],118.2836,,,34,1,,0,5d8cef3c28e183001a335ab0,,,[57],,,2024.2.4,,Win32,,test3103025,,resources/pots/red_purple.jpg,,,,[0],116.2888,[0.9162999999970225],45,,118.2833,,,,,,poly_2_surprise,,2025-05-05_12h10.23.553,,,poly_0_surprise_relavent,"[""poly_2"",""poly_2""]",rotating_iia,,poly_2_train,,,,,,[],,
﻿[],purple,,poly_2,,[],[],122.1123,804309,122.112,,[0.5089999999999861],[1],[],vase,,,,121.6028,,green,[1],[],,,,English,[],,,,[],,SESSION,,30,,,[-87],,,,59.88023952,,35,[],,,,[0],122.1121,,,,,[0],[],1,,2025-05-05_12h09.22.676,,,121.6023,[],,,804309,[],,[],121.6025,,,35,1,,0,5d8cef3c28e183001a335ab0,,,[107],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_purple.jpg,,,,[],119.6019,[],270,,121.6022,,,,,,poly_2_surprise,,2025-05-05_12h10.23.553,,,poly_3_surprise_relavent,"[""poly_2"",""poly_2""]",rotating_iia,,poly_2_train,,,,,,[],,
﻿[],deepblue,,poly_3,,[],[],124.729,804309,124.7286,,[0.6122999999970204],[1],[],vase,,,,124.116,,green,[1],[],,,,English,[],,,,[],,SESSION,,37,,,[-75],,,,59.88023952,,36,[],,,,[0],124.7287,,,,,[0],[],1,,2025-05-05_12h09.22.676,,,124.1157,[],,,804309,[],,[],124.1159,,,36,1,,0,5d8cef3c28e183001a335ab0,,,[310],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_deepblue.jpg,,,,[],122.1129,[],180,,124.1157,,,,,,poly_3_surprise,,2025-05-05_12h10.23.553,,,poly_3_surprise_relavent,"[""poly_3"",""poly_3""]",rotating_iia,,poly_3_train,,,,,,[],,
﻿[],purple,,poly_2,,[],[],127.2367,804309,127.2365,,[0.5108999999910395],[1],[],vase,,,,126.7253,,lightblue,[1],[],,,,English,[],,,,[],,SESSION,,7,,,[-86],,,,59.88023952,,37,[],,,,[0],127.2366,,,,,[0],[],1,,2025-05-05_12h09.22.676,,,126.7249,[],,,804309,[],,[],126.725,,,37,1,,0,5d8cef3c28e183001a335ab0,,,[78],,,2024.2.4,,Win32,,test3103025,,resources/pots/lightblue_purple.jpg,,,,[],124.7308,[],180,,126.7248,,,,,,poly_2_surprise,,2025-05-05_12h10.23.553,,,poly_2_surprise_relavent,"[""poly_2"",""poly_2""]",rotating_iia,,poly_2_train,,,,,,[],,
